I'd say your mother doesn't want any cops right now, baby, Tommy said with a sly grin.	I'd say your mother wants any cops right now, baby, Tommy said with a sly grin.
He didn't seem to have any friends and he looked lonely, just like I was.	He seemed to have any friends and he looked lonely, just like I was.
I don't have any neighbors here-	I have any neighbors here-
The police cars and yellow crime-scene tape were gone, and she didn't see any obvious sign of reporters.	The police cars and yellow crime-scene tape were gone, and she saw any obvious sign of reporters.
I didn't want to sound any alarms without more information.	I wanted to sound any alarms without more information.
She didn't see any signs of injury, but she had no choice.	She saw any signs of injury, but she had no choice.
I guess, but I don't have any friends that are girls.	I guess, but I have any friends that are girls.
And he wasn't taking any pictures then… I'll guarantee you that!	And he was taking any pictures then… I'll guarantee you that!
The tap was empty and I didn't see any bottles behind the bar, so I…	The tap was empty and I saw any bottles behind the bar, so I…
But obviously Yank hadn't given her any facts on this subject.	But obviously Yank had given her any facts on this subject.
Thanks for answering a question or two, and please…don't hold any mistakes against me!	Thanks for answering a question or two, and please…hold any mistakes against me!
I know you found your way home from this place more than once, but don't go taking any shortcuts through the woods.	I know you found your way home from this place more than once, but go taking any shortcuts through the woods.
I didn't find any signs of physical disorder.	I found any signs of physical disorder.
"But I didn't have any others when it came to tracking down my possible ""twin."	"But I had any others when it came to tracking down my possible ""twin."
Maybe because the rustling sounded like curtains and there weren't any curtains on my dormer windows.	Maybe because the rustling sounded like curtains and there were any curtains on my dormer windows.
There weren't any photos of her on his trophy wall.	There were any photos of her on his trophy wall.
Even if you don't have any freckles on it, she pouted in mock distress.	Even if you have any freckles on it, she pouted in mock distress.
From the looks of things, he'd be willing to bet that she wasn't wearing any panties either.	From the looks of things, he'd be willing to bet that she was wearing any panties either.
So that's why he didn't leave any footprints under the window, Helen said.	So that's why he leaved any footprints under the window, Helen said.
I haven't been doing any circus riding.	I have been doing any circus riding.
I didn't hear any bones creak.	I heard any bones creak.
I hadn't played any sports in school.	I had played any sports in school.
I wasn't going to find any lycanthropes among them.	I was going to find any lycanthropes among them.
The Coroner up there hasn't received any instructions about what to do with her body.	The Coroner up there has received any instructions about what to do with her body.
I thought Jace didn't have any brothers or sisters.	I thought Jace had any brothers or sisters.
The name didn't ring any bells for Maia, but she saw the tight set of Pete's jaw and felt a flutter in her stomach.	The name rung any bells for Maia, but she saw the tight set of Pete's jaw and felt a flutter in her stomach.
